+201649191518,http://www.youtube.com,3,4194304,22:15:05,6
+201649191518,+5611173302,1,0,06:41:22,0
+201649191518,+201687654325,2,2,20:46:16,0
+201649191518,http://www.facebook.com,3,2097152,03:11:40,30
+201649191518,+201649154514,1,140,18:33:17,0
+201649191518,+201622334408,2,1,16:28:22,0
+201649191518,http://www.youtube.com,3,4194304,08:28:30,23
+201649191518,+8877708796,1,0,14:57:34,0
+201649191518,+201622334408,1,48,14:41:52,0
+201649191518,+201645378903,1,130,21:16:00,0
+201649191518,http://www.youtube.com,3,3145728,19:33:33,50
+201649191518,http://www.google.com,3,4194304,22:09:59,35
+201649191518,http://www.linkedin.com,3,5242880,13:07:28,47
+201649191518,http://www.amazon.com,3,3145728,16:08:51,28
+201649191518,+201654324321,1,26,18:54:56,0
+201649191518,+201667809035,1,167,14:47:59,0
+201649191518,+201687654325,1,29,10:43:53,0
+201649191518,+201656789028,1,115,15:04:59,0
+201649191518,+201667809035,1,153,15:06:41,0
+201649191518,+201611111113,2,3,10:09:12,0
+201649191518,http://www.facebook.com,3,10485760,10:17:18,16
+201649191518,+201645454532,2,3,14:22:35,0
+201649191518,http://www.whatsapp.com,3,9437184,16:36:34,33
+201649191518,+201604912015,1,162,21:01:13,0
+201649191518,+201649195501,2,2,19:13:15,0
+201649191518,http://www.instagram.com,3,2097152,22:44:34,24
+201649191518,+201611223320,2,1,12:49:51,0
+201649191518,+201622334408,2,3,12:22:44,0
+201649191518,+201649195501,2,2,17:41:59,0
+201649191518,+201656789028,2,1,13:32:33,0
+201649191518,+201649195501,2,1,19:33:44,0
+201649191518,+201654324321,1,60,21:53:01,0
+201649191518,http://www.twitter.com,3,8388608,15:13:09,38
+201649191518,+201622334408,1,75,16:11:21,0
+201649191518,+201620491910,1,85,08:16:59,0
+201649191518,+201604912015,1,179,19:09:06,0
+201649191518,http://www.youtube.com,3,9437184,09:16:15,19
+201649191518,+201604912015,1,131,23:01:20,0
+201649191518,+201604912015,1,37,17:02:30,0
+201649191518,+201654324321,2,1,19:16:50,0
+201649191518,+201604912015,1,111,01:05:30,0
+201649191518,http://www.whatsapp.com,3,9437184,20:46:34,36
+201649191518,+3295399213,1,0,11:49:20,0
+201649191518,+9614208930,1,0,22:10:41,0
+201649191518,+201604919109,1,28,08:56:14,0
+201649191518,+7254654289,1,0,16:28:31,0
+201649191518,+6935419033,1,0,17:34:34,0
+201649191518,+201622334408,2,3,14:24:03,0
+201649191518,+201664565811,1,15,11:05:58,0
+201649191518,+201604912015,2,3,12:21:03,0
+201649191518,http://www.instagram.com,3,5242880,15:46:36,21
+201649191518,http://www.netflix.com,3,2097152,15:55:46,32
+201649191518,+201667809035,2,1,21:12:26,0
+201649191518,+201649177767,1,81,14:05:00,0
+201649191518,http://www.linkedin.com,3,8388608,08:33:56,40
+201649191518,http://www.google.com,3,8388608,23:00:29,9
+201649191518,+201611111113,1,78,03:39:35,0
+201649191518,+8381203799,1,0,09:05:22,0
+201649191518,+7638113565,1,0,16:42:11,0
+201649191518,+201611111113,2,2,20:48:06,0
+201649191518,+201611223320,1,23,15:12:32,0
+201649191518,+201664565811,2,3,11:45:16,0
+201649191518,+201649154514,1,63,18:45:05,0
