+201622334408,+201656789028,2,2,13:30:04,0
+201622334408,+201656789028,1,42,18:04:21,0
+201622334408,+201612121212,1,24,13:50:41,0
+201622334408,+201611223320,2,3,16:02:22,0
+201622334408,+201649195501,1,97,14:53:52,0
+201622334408,+201620491910,2,2,09:14:50,0
+201622334408,http://www.whatsapp.com,3,9437184,19:32:51,12
+201622334408,http://www.whatsapp.com,3,8388608,12:05:02,31
+201622334408,+201604919109,2,3,12:25:27,0
+201622334408,+201604919109,1,168,13:22:09,0
+201622334408,+201611111113,1,158,15:11:48,0
+201622334408,+201649191518,1,163,12:30:05,0
+201622334408,+201611111113,1,55,15:29:20,0
+201622334408,+201656789028,1,145,13:53:48,0
+201622334408,http://www.google.com,3,1048576,20:03:39,33
+201622334408,+201612121212,1,89,18:44:15,0
+201622334408,+201611223320,2,2,10:46:16,0
+201622334408,http://www.facebook.com,3,8388608,21:30:46,19
+201622334408,+201649191518,1,20,18:23:21,0
+201622334408,http://www.netflix.com,3,2097152,12:17:16,8
+201622334408,http://www.youtube.com,3,8388608,02:03:35,16
+201622334408,http://www.youtube.com,3,8388608,20:55:51,15
+201622334408,http://www.instagram.com,3,6291456,08:31:33,12
+201622334408,+201649177767,1,56,19:41:11,0
+201622334408,+201649191518,1,14,13:17:13,0
+201622334408,+201611223320,1,83,20:21:34,0
+201622334408,http://www.ebay.com,3,7340032,22:06:11,42
+201622334408,http://www.facebook.com,3,3145728,16:32:54,5
+201622334408,+201645378903,1,40,10:46:27,0
+201622334408,+3794566245,1,0,08:13:06,0
+201622334408,+201645378903,1,158,18:21:32,0
+201622334408,+201645378903,2,2,03:45:53,0
+201622334408,+201620491910,2,2,19:34:12,0
+201622334408,+201649177767,1,178,06:32:27,0
+201622334408,+201604919109,1,20,12:10:14,0
+201622334408,http://www.whatsapp.com,3,6291456,11:28:35,35
+201622334408,+201695959930,2,2,14:57:32,0
+201622334408,http://www.amazon.com,3,3145728,20:26:58,15
+201622334408,http://www.twitter.com,3,5242880,09:17:38,16
+201622334408,+201645378903,2,3,13:56:57,0
+201622334408,+201649177767,2,2,12:02:00,0
+201622334408,+201645378903,1,63,21:24:31,0
+201622334408,+201656789028,1,140,13:51:15,0
+201622334408,+201612789009,2,2,15:23:00,0
+201622334408,+201649191518,2,2,11:39:33,0
+201622334408,+8113890973,1,0,09:36:41,0
+201622334408,http://www.netflix.com,3,10485760,21:41:15,6
+201622334408,http://www.twitter.com,3,6291456,21:01:54,22
+201622334408,http://www.youtube.com,3,8388608,13:27:36,50
+201622334408,http://www.youtube.com,3,8388608,06:39:18,29
+201622334408,+201649195501,2,3,02:41:31,0
+201622334408,+201649177767,2,3,18:13:44,0
+201622334408,+201649191518,1,150,20:48:05,0
+201622334408,+201695959930,1,148,04:29:50,0
+201622334408,+201645378903,2,1,12:15:12,0
+201622334408,http://www.ebay.com,3,10485760,17:26:21,22
+201622334408,http://www.ebay.com,3,10485760,13:21:30,19
+201622334408,http://www.twitter.com,3,4194304,16:22:15,8
+201622334408,+201611111113,2,2,10:09:05,0
+201622334408,+201604919109,1,160,22:29:31,0
+201622334408,http://www.facebook.com,3,8388608,17:42:54,16
+201622334408,+6248379450,1,0,11:42:04,0
+201622334408,+201687654325,2,2,14:29:10,0
+201622334408,http://www.whatsapp.com,3,2097152,22:21:23,40
+201622334408,http://www.whatsapp.com,3,10485760,20:11:53,7
+201622334408,+5508838748,1,0,17:46:39,0
+201622334408,+201654324321,1,163,18:18:10,0
+201622334408,http://www.twitter.com,3,3145728,08:05:07,42
+201622334408,+201664565811,1,102,08:22:11,0
+201622334408,+201695959930,2,2,14:16:02,0
+201622334408,+201649191518,2,1,17:27:34,0
+201622334408,+201604912015,1,107,08:04:40,0
+201622334408,+201604919109,1,104,11:01:11,0
+201622334408,+201649154514,1,79,19:22:30,0
+201622334408,+201620491910,1,23,14:48:25,0
+201622334408,http://www.linkedin.com,3,3145728,17:00:47,25
+201622334408,http://www.linkedin.com,3,1048576,14:28:24,34
+201622334408,http://www.whatsapp.com,3,8388608,11:17:26,45
+201622334408,http://www.amazon.com,3,3145728,19:01:13,50
+201622334408,+201611223320,2,3,22:56:12,0
+201622334408,http://www.twitter.com,3,9437184,22:13:11,37
+201622334408,http://www.instagram.com,3,1048576,08:07:49,32
+201622334408,+201612789009,1,109,22:37:14,0
+201622334408,http://www.linkedin.com,3,2097152,21:34:39,41
+201622334408,+201649195501,1,86,21:35:52,0
+201622334408,+3466725009,1,0,09:14:42,0
+201622334408,+201604919109,2,2,23:41:40,0
+201622334408,+201645378903,1,126,12:28:00,0
+201622334408,+201604919109,1,25,14:11:37,0
+201622334408,http://www.linkedin.com,3,7340032,12:18:24,6
+201622334408,http://www.linkedin.com,3,2097152,21:23:19,7
+201622334408,http://www.ebay.com,3,4194304,21:20:50,25
+201622334408,http://www.ebay.com,3,1048576,20:56:30,21
+201622334408,+201654324321,1,12,15:08:30,0
+201622334408,http://www.whatsapp.com,3,9437184,19:34:40,35
+201622334408,http://www.amazon.com,3,5242880,13:21:12,31
+201622334408,+201645454532,2,1,17:22:24,0
+201622334408,http://www.whatsapp.com,3,10485760,08:21:00,10
+201622334408,+201649154514,1,114,14:58:15,0
+201622334408,+201664565811,1,45,09:53:58,0
+201622334408,http://www.whatsapp.com,3,9437184,18:47:54,25
+201622334408,+201649191518,1,92,19:23:03,0
+201622334408,http://www.facebook.com,3,4194304,20:44:05,47
+201622334408,+201649195501,2,1,15:39:12,0
+201622334408,http://www.netflix.com,3,4194304,17:42:59,34
+201622334408,+6896926384,1,0,19:01:59,0
+201622334408,http://www.netflix.com,3,7340032,20:59:04,9
+201622334408,http://www.linkedin.com,3,6291456,02:45:18,36
+201622334408,+201664565811,1,101,17:11:56,0
+201622334408,http://www.google.com,3,5242880,21:48:29,50
+201622334408,+201667809035,1,16,16:09:59,0
+201622334408,+201656789028,1,174,11:55:52,0
+201622334408,+201612121212,1,104,19:04:18,0
+201622334408,+201620491910,1,38,08:58:43,0
+201622334408,http://www.amazon.com,3,10485760,21:16:38,42
+201622334408,http://www.twitter.com,3,6291456,16:29:59,9
+201622334408,http://www.linkedin.com,3,10485760,09:42:56,45
+201622334408,+201612789009,1,92,18:14:51,0
+201622334408,http://www.instagram.com,3,1048576,16:49:27,26
+201622334408,+7026282486,1,0,17:27:13,0
+201622334408,+9126006209,1,0,16:11:41,0
+201622334408,+201667809035,1,104,12:19:00,0
+201622334408,+201654324321,1,129,19:40:31,0
+201622334408,+201667809035,2,2,13:03:09,0
+201622334408,+201611223320,1,33,17:06:35,0
+201622334408,+4936711957,1,0,19:14:51,0
+201622334408,http://www.facebook.com,3,2097152,09:24:07,26
+201622334408,+201654324321,2,3,11:21:43,0
+201622334408,+201695959930,1,165,12:55:04,0
+201622334408,+201664565811,1,97,09:29:12,0
+201622334408,http://www.linkedin.com,3,9437184,15:46:20,33
+201622334408,+9559853561,1,0,11:52:25,0
+201622334408,http://www.youtube.com,3,3145728,02:12:06,20
+201622334408,+201604912015,2,1,20:56:20,0
+201622334408,+201649177767,1,64,12:49:16,0
+201622334408,+201649191518,2,1,10:49:01,0
+201622334408,+201664565811,1,124,15:22:54,0
+201622334408,+201667809035,2,1,13:42:49,0
+201622334408,http://www.netflix.com,3,5242880,15:31:29,22
+201622334408,+201687654325,1,11,14:17:52,0
+201622334408,+201656789028,1,113,09:57:19,0
+201622334408,http://www.instagram.com,3,6291456,10:08:58,11
+201622334408,http://www.netflix.com,3,10485760,18:29:24,26
+201622334408,+201649195501,2,2,20:37:11,0
+201622334408,http://www.facebook.com,3,7340032,04:38:05,30
+201622334408,+201695959930,2,3,10:32:44,0
+201622334408,http://www.whatsapp.com,3,2097152,15:38:12,21
+201622334408,http://www.facebook.com,3,10485760,15:59:43,23
+201622334408,+201604919109,1,14,08:35:34,0
+201622334408,http://www.linkedin.com,3,2097152,09:22:26,16
+201622334408,+2948246101,1,0,09:24:45,0
+201622334408,+5883135364,1,0,09:08:16,0
+201622334408,http://www.facebook.com,3,9437184,11:14:56,17
+201622334408,+201604919109,1,71,15:02:47,0
+201622334408,+1899653894,1,0,15:16:32,0
+201622334408,+201645378903,2,3,12:20:39,0
+201622334408,+201649191518,1,177,17:23:54,0
+201622334408,+201654324321,1,34,08:06:11,0
+201622334408,+201649191518,1,155,23:47:40,0
+201622334408,http://www.ebay.com,3,10485760,13:29:51,26
+201622334408,+201664565811,1,65,08:56:48,0
+201622334408,+201649154514,2,2,08:29:29,0
+201622334408,http://www.amazon.com,3,10485760,14:23:40,7
+201622334408,+2059062468,1,0,18:21:11,0
+201622334408,http://www.ebay.com,3,8388608,11:15:07,14
+201622334408,+201645378903,2,3,07:32:50,0
+201622334408,+201649195501,1,121,13:03:35,0
+201622334408,+201620491910,1,150,10:59:14,0
+201622334408,+201695959930,2,3,18:43:11,0
+201622334408,+201604912015,2,1,11:58:25,0
+201622334408,+201611111113,1,98,16:48:02,0
+201622334408,http://www.amazon.com,3,1048576,06:20:06,22
+201622334408,+201695959930,1,164,20:44:20,0
+201622334408,+201649191518,2,1,15:12:19,0
+201622334408,+201649191518,1,22,13:11:26,0
+201622334408,+7517005764,1,0,12:30:24,0
+201622334408,+201612789009,2,2,22:13:57,0
+201622334408,http://www.youtube.com,3,5242880,19:40:50,21
+201622334408,+201611111113,1,74,16:55:46,0
+201622334408,+1648263496,1,0,14:38:52,0
+201622334408,+201645454532,1,62,10:57:27,0
+201622334408,+201687654325,1,31,17:57:41,0
+201622334408,http://www.instagram.com,3,7340032,17:20:16,33
+201622334408,http://www.whatsapp.com,3,5242880,10:01:02,46
+201622334408,+201645378903,1,114,13:47:07,0
+201622334408,+8011976428,1,0,11:13:26,0
+201622334408,+201695959930,2,2,13:11:35,0
+201622334408,+201687654325,1,170,18:47:23,0
+201622334408,+201649191518,2,3,18:13:49,0
+201622334408,+201649177767,2,3,08:57:33,0
+201622334408,http://www.youtube.com,3,8388608,21:42:56,41
+201622334408,+201620491910,1,91,03:53:25,0
+201622334408,+201654324321,2,3,08:50:00,0
+201622334408,+7965311262,1,0,16:19:12,0
+201622334408,http://www.twitter.com,3,10485760,22:08:10,41
+201622334408,http://www.twitter.com,3,2097152,11:02:10,30
+201622334408,+201656789028,1,13,01:36:47,0
+201622334408,http://www.ebay.com,3,6291456,14:05:48,41
+201622334408,+201645378903,1,114,14:06:38,0
+201622334408,http://www.linkedin.com,3,7340032,14:32:04,10
+201622334408,http://www.facebook.com,3,1048576,16:55:23,13
+201622334408,+201649195501,2,1,06:02:57,0
+201622334408,http://www.amazon.com,3,4194304,20:38:02,20
+201622334408,+201620491910,2,1,13:35:12,0
+201622334408,http://www.youtube.com,3,1048576,22:31:39,33
+201622334408,+201649191518,1,52,20:04:00,0
+201622334408,+201695959930,2,1,15:34:30,0
+201622334408,http://www.linkedin.com,3,2097152,17:07:04,9
+201622334408,http://www.instagram.com,3,4194304,16:28:07,22
+201622334408,+201604919109,1,136,06:48:12,0
+201622334408,http://www.facebook.com,3,6291456,15:00:53,25
+201622334408,+201620491910,2,2,15:20:42,0
+201622334408,+201604912015,2,3,15:36:48,0
+201622334408,+201620491910,2,2,08:56:52,0
+201622334408,+201645454532,1,89,14:59:46,0
+201622334408,+201649195501,1,85,12:03:38,0
+201622334408,+201604919109,2,2,15:51:42,0
+201622334408,+1528891759,1,0,16:04:07,0
+201622334408,+201649191518,2,1,14:29:51,0
+201622334408,http://www.amazon.com,3,6291456,15:52:21,21
+201622334408,+201604919109,1,94,15:45:35,0
+201622334408,+201620491910,2,1,08:42:15,0
+201622334408,http://www.whatsapp.com,3,4194304,17:48:07,8
+201622334408,+201604919109,1,126,18:35:39,0
+201622334408,+201654324321,1,141,12:42:28,0
+201622334408,+201604919109,2,1,19:37:53,0
+201622334408,+201645378903,1,43,20:48:35,0
+201622334408,http://www.linkedin.com,3,7340032,12:03:00,31
+201622334408,+201654324321,1,99,01:14:53,0
