+201664565811,+201612789009,1,24,08:45:10,0
+201664565811,+201604912015,1,46,18:42:32,0
+201664565811,+201645378903,1,130,22:19:18,0
+201664565811,+1549624016,1,50,10:28:58,0
+201664565811,+201649154514,1,10,08:10:39,0
+201664565811,+201649177767,2,2,12:41:15,0
+201664565811,+201649195501,2,2,07:15:33,0
+201664565811,+201622334408,2,1,14:23:03,0
+201664565811,+201649154514,1,22,11:20:24,0
+201664565811,+201649195501,2,2,18:49:49,0
+201664565811,+201604912015,2,3,22:35:23,0
+201664565811,+201649191518,2,1,11:49:54,0
+201664565811,+201645378903,2,2,10:13:23,0
+201664565811,+201604912015,1,107,18:46:06,0
+201664565811,+201649191518,2,1,12:13:09,0
+201664565811,+201649191518,1,143,13:05:13,0
+201664565811,+201649195501,1,19,02:38:11,0
+201664565811,+201604919109,2,2,20:35:00,0
+201664565811,+201622334408,1,145,07:47:45,0
+201664565811,+6879384146,1,0,09:13:43,0
+201664565811,+201667809035,2,3,12:28:31,0
+201664565811,+201667809035,2,1,22:29:58,0
+201664565811,+201667809035,1,154,20:17:47,0
+201664565811,+201656789028,2,3,19:04:14,0
+201664565811,+201667809035,1,117,22:13:04,0
+201664565811,+201612789009,1,163,16:03:25,0
+201664565811,+201604912015,1,136,18:27:32,0
+201664565811,+201649191518,2,3,15:57:49,0
+201664565811,+201645454532,2,3,09:19:25,0
+201664565811,+201612789009,2,2,17:58:42,0
+201664565811,+201612789009,2,1,10:48:30,0
+201664565811,+201612789009,1,88,12:02:32,0
+201664565811,+201649195501,2,2,12:45:47,0
+201664565811,+201604919109,1,52,10:43:39,0
+201664565811,+201645378903,1,86,10:22:34,0
+201664565811,+201604912015,1,110,19:42:06,0
+201664565811,+201687654325,1,125,17:14:56,0
+201664565811,+201649177767,2,3,14:27:00,0
+201664565811,+201611111113,1,106,14:14:27,0
+201664565811,+201649154514,1,121,16:01:11,0
+201664565811,+201645454532,1,110,10:33:27,0
+201664565811,+201622334408,1,142,09:09:58,0
+201664565811,+201649154514,1,52,21:45:12,0
+201664565811,+201649195501,1,100,16:40:38,0
+201664565811,+201649191518,1,114,22:49:22,0
+201664565811,+201645378903,1,121,18:10:14,0
+201664565811,+201649177767,1,58,19:17:53,0
+201664565811,+201645454532,2,1,10:56:12,0
+201664565811,+9035621883,1,0,11:21:36,0
+201664565811,+201645454532,2,2,10:49:08,0
+201664565811,+201604919109,1,65,18:46:25,0
+201664565811,+201611111113,2,3,16:09:20,0
+201664565811,+6858633494,1,0,17:06:55,0
+201664565811,+201645454532,1,56,14:14:37,0
+201664565811,+5583927110,1,0,18:59:26,0
+201664565811,+201649177767,1,160,19:33:29,0
+201664565811,+201645378903,1,157,22:24:56,0
+201664565811,+201604912015,2,3,10:52:32,0
+201664565811,+201656789028,2,3,12:24:25,0
+201664565811,+201656789028,1,29,19:45:02,0
+201664565811,+201645378903,1,29,17:11:03,0
+201664565811,+201645454532,2,2,11:32:55,0
+201664565811,+201604912015,1,55,19:27:43,0
+201664565811,+8739717998,1,0,13:31:38,0
+201664565811,+201649154514,1,151,21:11:31,0
+201664565811,+9207111212,1,0,13:16:43,0
+201664565811,+201649154514,1,116,21:12:20,0
+201664565811,+6551987083,1,0,14:13:29,0
+201664565811,+201612789009,2,2,17:45:21,0
+201664565811,+201604919109,2,2,19:37:31,0
+201664565811,+201604919109,1,50,08:31:33,0
+201664565811,+201604919109,1,129,09:03:38,0
+201664565811,+7543965749,1,0,13:03:14,0
+201664565811,+201649191518,1,82,20:00:02,0
+201664565811,+201687654325,1,132,11:26:34,0
+201664565811,+201687654325,1,35,21:46:51,0
+201664565811,+201604912015,1,72,21:26:59,0
+201664565811,+201649195501,2,2,22:50:32,0
+201664565811,+2703767779,1,0,13:22:46,0
+201664565811,+201649195501,1,19,17:04:03,0
+201664565811,+201604912015,2,2,23:31:19,0
+201664565811,+201604919109,1,19,22:32:39,0
+201664565811,+4221234573,1,0,08:52:42,0
+201664565811,+201645378903,1,62,12:59:41,0
+201664565811,+201649177767,2,1,16:28:16,0
+201664565811,+2889695041,1,0,14:57:42,0
+201664565811,+201604919109,2,1,21:08:29,0
+201664565811,+201622334408,1,46,19:06:42,0
+201664565811,+201656789028,1,17,21:44:14,0
+201664565811,+3253925370,1,0,22:02:32,0
+201664565811,+201612789009,2,3,14:21:20,0
+201664565811,+201667809035,1,157,22:33:36,0
+201664565811,+201687654325,1,88,20:51:07,0
+201664565811,+201622334408,2,2,09:28:20,0
+201664565811,+201667809035,2,1,07:23:48,0
+201664565811,+201687654325,1,101,16:00:38,0
+201664565811,+201649154514,2,3,19:46:04,0
+201664565811,+201667809035,1,48,21:24:14,0
+201664565811,+201612789009,2,1,14:53:24,0
+201664565811,+201612789009,2,1,10:03:49,0
+201664565811,+4133735729,1,0,09:47:22,0
+201664565811,+201649154514,1,86,09:06:26,0
+201664565811,+201687654325,1,93,10:11:01,0
+201664565811,+201649195501,2,2,12:51:19,0
+201664565811,+201645378903,2,1,16:03:54,0
+201664565811,+201612789009,2,1,16:11:03,0
+201664565811,+201612789009,1,163,08:30:56,0
+201664565811,+201604919109,1,114,23:00:11,0
+201664565811,+201612789009,1,81,10:14:51,0
+201664565811,+201667809035,1,134,18:27:51,0
+201664565811,+201612789009,2,3,12:35:13,0
+201664565811,+6106978287,1,0,17:00:48,0
+201664565811,+201604919109,2,2,19:15:41,0
+201664565811,+201622334408,1,107,18:49:47,0
+201664565811,+201604912015,2,3,21:19:40,0
+201664565811,+201649177767,2,1,08:50:17,0
+201664565811,+201687654325,1,148,23:33:13,0
+201664565811,+2718472817,1,0,01:22:53,0
+201664565811,+201656789028,2,3,19:25:09,0
+201664565811,+201645378903,1,48,21:26:28,0
+201664565811,+201612789009,1,176,14:56:39,0
+201664565811,+201645454532,2,2,13:31:24,0
+201664565811,+201656789028,1,160,12:10:03,0
+201664565811,+201649195501,1,104,10:25:31,0
+201664565811,+201611111113,1,91,20:30:55,0
+201664565811,+201649195501,1,124,19:56:32,0
+201664565811,+9275425433,1,0,21:39:09,0
+201664565811,+201604912015,1,169,12:35:42,0
+201664565811,+201649191518,1,38,17:19:01,0
+201664565811,+201667809035,1,112,18:03:54,0
+201664565811,+201622334408,1,29,17:47:16,0
+201664565811,+201649177767,1,75,15:59:19,0
+201664565811,+201604912015,1,34,13:35:27,0
+201664565811,+201611223320,1,57,21:41:30,0
+201664565811,+201622334408,1,12,11:31:00,0
+201664565811,+201667809035,1,79,20:14:33,0
+201664565811,+201649191518,1,138,21:22:03,0
+201664565811,+201645454532,1,14,22:52:33,0
+201664565811,+201656789028,1,17,14:13:09,0
+201664565811,+3274288906,1,0,11:01:46,0
+201664565811,+201649191518,2,2,14:55:25,0
+201664565811,+1906331852,1,0,20:48:07,0
+201664565811,+201611223320,1,122,17:17:18,0
+201664565811,+201622334408,1,129,08:39:31,0
+201664565811,+201649191518,2,3,20:04:32,0
+201664565811,+201604912015,1,42,08:44:15,0
+201664565811,+201649154514,2,2,20:21:51,0
+201664565811,+201622334408,1,177,19:48:13,0
+201664565811,+201649154514,2,1,15:21:28,0
+201664565811,+201604919109,1,81,19:47:45,0
+201664565811,+201604919109,2,1,20:44:40,0
+201664565811,+201649177767,2,2,15:16:50,0
+201664565811,+201649154514,2,1,08:31:38,0
+201664565811,+8788377808,1,0,08:06:07,0
+201664565811,+5069405456,1,0,18:31:46,0
+201664565811,+201649191518,1,161,19:36:03,0
+201664565811,+201604919109,2,1,13:44:18,0
+201664565811,+201611111113,2,3,11:21:03,0
+201664565811,+201687654325,1,117,10:40:58,0
+201664565811,+201645378903,2,1,21:17:45,0
+201664565811,+201649195501,1,51,15:48:38,0
