+201604912015,+201645378903,2,3,22:38:09,0
+201604912015,+201620491910,2,3,17:13:09,0
+201604912015,+9608587941,1,50,16:15:06,0
+201604912015,+201667809035,1,106,15:35:16,0
+201604912015,+201620491910,1,117,14:08:52,0
+201604912015,+201612121212,1,101,19:05:09,0
+201604912015,+201604919109,1,67,11:01:45,0
+201604912015,+1583277025,1,0,11:06:39,0
+201604912015,+201612121212,1,143,14:25:52,0
+201604912015,+9455251215,1,0,08:47:03,0
+201604912015,+201654324321,2,1,20:29:08,0
+201604912015,+201695959930,1,86,14:42:17,0
+201604912015,+201622334408,2,1,21:05:46,0
+201604912015,+201656789028,2,2,13:04:47,0
+201604912015,+201667809035,2,1,12:48:07,0
+201604912015,+201645454532,1,56,07:35:37,0
+201604912015,+201612121212,2,1,15:22:14,0
+201604912015,+201649195501,2,1,08:57:46,0
+201604912015,+201687654325,2,2,22:57:45,0
+201604912015,+201664565811,1,38,20:57:20,0
+201604912015,+201612789009,1,50,09:32:29,0
+201604912015,+201611223320,1,18,22:54:22,0
+201604912015,+201695959930,1,75,05:06:54,0
+201604912015,+5591697566,1,0,08:25:01,0
+201604912015,+201664565811,1,71,02:06:36,0
+201604912015,+4929456301,1,0,18:52:01,0
+201604912015,+201649191518,1,12,12:47:06,0
+201604912015,+201612789009,1,58,08:20:06,0
+201604912015,+201695959930,1,118,16:49:51,0
+201604912015,+201649195501,1,169,16:04:34,0
+201604912015,+201649177767,1,133,08:41:29,0
+201604912015,+201622334408,1,66,17:09:33,0
+201604912015,+5034877065,1,0,20:05:14,0
+201604912015,+2549195775,1,0,08:07:10,0
+201604912015,+201695959930,1,33,13:09:44,0
+201604912015,+201620491910,2,3,17:17:51,0
+201604912015,+1774261060,1,0,04:45:48,0
+201604912015,+201656789028,1,63,17:28:28,0
+201604912015,+201611111113,1,160,03:21:00,0
+201604912015,+201612121212,1,121,08:45:01,0
+201604912015,+201667809035,2,1,15:22:17,0
+201604912015,+201612121212,2,1,15:19:44,0
+201604912015,+201649195501,2,3,19:12:20,0
+201604912015,+201649154514,2,1,21:37:53,0
+201604912015,+201664565811,1,66,10:38:45,0
+201604912015,+201649191518,1,41,20:03:24,0
+201604912015,+201695959930,1,155,19:27:56,0
+201604912015,+2099251749,1,0,23:48:09,0
+201604912015,+201622334408,1,61,22:58:54,0
+201604912015,+201687654325,1,175,08:46:29,0
+201604912015,+201620491910,1,93,12:20:49,0
+201604912015,+201649191518,1,96,05:24:20,0
+201604912015,+201649191518,1,18,13:01:12,0
