+201622334408,+201649177767,1,166,19:14:43,0
+201622334408,+201611111113,1,54,17:23:05,0
+201622334408,+201667809035,1,22,08:56:53,0
+201622334408,http://www.twitter.com,3,1048576,10:36:05,41
+201622334408,+201604912015,1,26,14:47:56,0
+201622334408,http://www.netflix.com,3,2097152,06:23:54,35
+201622334408,http://www.netflix.com,3,1048576,12:37:10,14
+201622334408,http://www.youtube.com,3,3145728,14:31:22,16
+201622334408,http://www.instagram.com,3,5242880,19:52:22,28
+201622334408,+201611111113,1,133,21:49:08,0
+201622334408,http://www.netflix.com,3,9437184,12:54:41,26
+201622334408,http://www.ebay.com,3,7340032,23:41:21,26
+201622334408,+201645454532,2,1,21:40:06,0
+201622334408,http://www.netflix.com,3,7340032,09:35:57,5
+201622334408,http://www.facebook.com,3,5242880,17:40:50,19
+201622334408,http://www.netflix.com,3,10485760,09:58:48,16
+201622334408,+201612789009,1,59,22:45:00,0
+201622334408,http://www.twitter.com,3,2097152,17:51:11,48
+201622334408,+201604912015,2,2,16:47:20,0
+201622334408,http://www.google.com,3,4194304,05:53:06,14
+201622334408,http://www.instagram.com,3,3145728,13:53:45,46
+201622334408,+201649154514,2,2,09:47:36,0
+201622334408,http://www.whatsapp.com,3,3145728,19:11:35,15
+201622334408,+201667809035,1,77,19:53:58,0
+201622334408,http://www.whatsapp.com,3,1048576,11:13:52,47
+201622334408,http://www.amazon.com,3,7340032,08:47:59,42
+201622334408,http://www.whatsapp.com,3,10485760,18:55:03,49
+201622334408,+201645454532,1,25,10:12:11,0
+201622334408,+201687654325,2,1,10:55:25,0
+201622334408,http://www.linkedin.com,3,7340032,20:49:57,31
+201622334408,+201611223320,1,160,13:24:45,0
+201622334408,http://www.youtube.com,3,1048576,13:02:50,9
+201622334408,http://www.twitter.com,3,2097152,16:55:32,39
+201622334408,http://www.linkedin.com,3,2097152,05:42:53,6
+201622334408,http://www.netflix.com,3,4194304,01:41:38,22
+201622334408,http://www.ebay.com,3,3145728,16:50:52,23
+201622334408,+1838704780,1,0,14:13:00,0
+201622334408,+201645378903,2,2,10:25:07,0
+201622334408,+201649154514,1,49,15:07:56,0
+201622334408,http://www.ebay.com,3,10485760,19:07:07,48
+201622334408,+201664565811,2,2,19:02:37,0
+201622334408,+201687654325,1,119,15:05:49,0
+201622334408,+201604912015,2,3,11:26:46,0
+201622334408,http://www.netflix.com,3,6291456,12:51:51,19
+201622334408,http://www.netflix.com,3,6291456,08:45:27,10
+201622334408,+201649191518,1,144,10:53:55,0
+201622334408,http://www.linkedin.com,3,8388608,10:14:04,30
+201622334408,+201687654325,2,1,12:20:25,0
+201622334408,+201649154514,1,34,20:17:31,0
+201622334408,+201687654325,1,33,10:34:50,0
+201622334408,http://www.amazon.com,3,8388608,22:04:36,17
+201622334408,+201687654325,2,2,12:13:22,0
+201622334408,+201611111113,2,1,22:39:10,0
+201622334408,http://www.linkedin.com,3,1048576,14:04:30,46
+201622334408,+201611111113,1,170,14:44:42,0
+201622334408,http://www.linkedin.com,3,9437184,14:14:54,16
+201622334408,http://www.ebay.com,3,10485760,19:05:49,13
+201622334408,http://www.youtube.com,3,4194304,08:48:07,18
+201622334408,+201649177767,1,18,17:26:40,0
+201622334408,+201611223320,1,45,11:10:36,0
+201622334408,+201649154514,2,3,14:53:50,0
+201622334408,+201687654325,1,154,19:41:45,0
+201622334408,+201656789028,1,98,09:53:09,0
+201622334408,+201649154514,1,12,08:56:33,0
+201622334408,+4903594543,1,0,10:00:12,0
+201622334408,+4536443783,1,0,15:08:08,0
+201622334408,http://www.whatsapp.com,3,9437184,19:23:20,5
+201622334408,+201645454532,1,36,19:15:34,0
+201622334408,+201604912015,1,112,11:37:28,0
+201622334408,http://www.youtube.com,3,4194304,09:02:57,34
+201622334408,+201612789009,1,154,08:15:54,0
+201622334408,+4221604081,1,0,08:53:28,0
+201622334408,+201656789028,1,38,15:05:27,0
+201622334408,+201611111113,1,61,13:05:28,0
+201622334408,+201687654325,1,15,19:25:21,0
+201622334408,+201649191518,1,100,15:16:42,0
+201622334408,+201645378903,1,26,12:49:06,0
+201622334408,+201649177767,1,12,22:50:03,0
+201622334408,+8835882271,1,0,11:04:08,0
+201622334408,http://www.twitter.com,3,6291456,21:19:03,15
+201622334408,+201645454532,2,2,11:22:48,0
+201622334408,+201687654325,1,19,16:37:51,0
+201622334408,+201649195501,1,176,16:11:55,0
+201622334408,+201645454532,2,3,20:45:04,0
+201622334408,+201649177767,1,93,21:38:17,0
+201622334408,http://www.instagram.com,3,2097152,13:19:50,12
+201622334408,http://www.linkedin.com,3,10485760,19:24:54,50
+201622334408,+201667809035,2,1,21:21:56,0
+201622334408,+201649195501,1,90,13:39:38,0
+201622334408,http://www.amazon.com,3,3145728,13:41:36,6
+201622334408,http://www.twitter.com,3,6291456,17:39:29,28
+201622334408,+201667809035,1,87,14:00:47,0
+201622334408,http://www.google.com,3,10485760,15:47:08,22
+201622334408,+201611111113,1,19,04:03:53,0
+201622334408,+201649177767,2,2,18:27:41,0
+201622334408,+201604912015,1,173,18:43:10,0
+201622334408,+201656789028,1,90,13:26:44,0
+201622334408,http://www.ebay.com,3,6291456,08:45:13,41
+201622334408,+201649177767,2,1,11:03:01,0
+201622334408,+201611223320,1,152,15:57:48,0
+201622334408,+201649195501,1,17,12:39:27,0
+201622334408,+201645378903,2,3,14:11:05,0
+201622334408,+201667809035,1,130,15:03:58,0
+201622334408,+201664565811,2,2,20:41:45,0
+201622334408,+201645378903,1,157,16:59:10,0
+201622334408,+201645454532,1,73,19:52:49,0
+201622334408,+201656789028,2,1,20:54:53,0
+201622334408,http://www.twitter.com,3,10485760,16:02:32,25
+201622334408,+201604919109,1,147,17:01:33,0
+201622334408,http://www.ebay.com,3,1048576,06:03:32,46
+201622334408,+201649154514,1,100,11:41:37,0
+201622334408,http://www.instagram.com,3,8388608,08:32:22,32
+201622334408,+8687933545,1,0,15:31:07,0
+201622334408,http://www.whatsapp.com,3,2097152,20:51:13,19
+201622334408,+201649154514,2,1,21:28:57,0
+201622334408,+201611223320,1,53,03:44:57,0
+201622334408,+201667809035,2,1,03:57:31,0
+201622334408,+201649154514,2,2,19:40:37,0
+201622334408,+201656789028,2,1,13:22:59,0
+201622334408,+201649154514,1,84,22:28:04,0
+201622334408,+201611111113,1,78,09:57:07,0
+201622334408,+201604919109,2,2,18:45:20,0
+201622334408,+201645454532,1,105,18:14:59,0
+201622334408,+201649191518,1,157,19:41:32,0
+201622334408,+7404326560,1,0,17:50:58,0
+201622334408,+201604912015,1,48,21:56:59,0
+201622334408,http://www.netflix.com,3,10485760,03:26:10,31
