+201611111113,http://www.linkedin.com,3,4194304,22:30:15,50
+201611111113,http://www.facebook.com,3,5242880,14:17:37,35
+201611111113,http://www.linkedin.com,3,5242880,20:18:51,47
+201611111113,+201604919109,1,168,20:19:03,0
+201611111113,+201687654325,1,158,08:39:09,0
+201611111113,http://www.whatsapp.com,3,4194304,17:43:49,16
+201611111113,http://www.youtube.com,3,7340032,11:49:49,14
+201611111113,+201604919109,1,32,19:16:37,0
+201611111113,+201649177767,1,172,14:14:21,0
+201611111113,+201645454532,1,32,09:42:45,0
+201611111113,http://www.twitter.com,3,5242880,23:15:50,31
+201611111113,+201664565811,1,43,08:21:55,0
+201611111113,+8139906459,1,48,05:46:36,0
+201611111113,+201612789009,2,3,19:45:50,0
+201611111113,+201604919109,1,112,08:55:31,0
+201611111113,http://www.amazon.com,3,10485760,10:10:07,17
+201611111113,+201687654325,2,1,18:25:12,0
+201611111113,+201604919109,1,56,15:32:36,0
+201611111113,+201645454532,1,160,20:55:23,0
+201611111113,+7072269005,1,2,19:55:15,0
+201611111113,+201649154514,2,3,17:49:50,0
+201611111113,+201649191518,2,3,11:56:12,0
+201611111113,+2527919280,1,0,14:04:49,0
+201611111113,http://www.google.com,3,3145728,20:09:17,39
+201611111113,+9088044287,1,0,10:58:11,0
+201611111113,http://www.twitter.com,3,1048576,10:30:59,32
+201611111113,+201687654325,1,15,15:27:16,0
+201611111113,http://www.whatsapp.com,3,10485760,22:27:32,42
+201611111113,http://www.google.com,3,1048576,17:20:30,37
+201611111113,+201649177767,1,127,14:26:46,0
+201611111113,http://www.amazon.com,3,1048576,10:05:02,42
+201611111113,+201664565811,2,3,09:14:14,0
+201611111113,+6994596700,1,0,18:57:13,0
+201611111113,+201649154514,2,3,18:30:44,0
+201611111113,+201622334408,1,46,19:28:26,0
+201611111113,+201667809035,1,107,16:35:06,0
+201611111113,http://www.netflix.com,3,2097152,20:40:43,20
+201611111113,http://www.netflix.com,3,9437184,18:15:46,30
+201611111113,http://www.instagram.com,3,3145728,16:52:02,20
+201611111113,http://www.netflix.com,3,5242880,13:35:37,50
+201611111113,+201604912015,1,18,08:30:29,0
+201611111113,http://www.facebook.com,3,6291456,12:42:26,18
+201611111113,+201645378903,1,172,13:20:45,0
+201611111113,+201622334408,1,110,10:22:11,0
+201611111113,+3642084472,1,0,21:17:41,0
+201611111113,+201649195501,1,166,20:22:05,0
+201611111113,+7785721524,1,0,18:18:35,0
+201611111113,+201612789009,2,3,10:07:37,0
+201611111113,+201611223320,1,60,17:55:59,0
+201611111113,+3259226705,1,0,21:53:07,0
+201611111113,+201656789028,1,70,08:58:50,0
+201611111113,+201645378903,1,169,03:48:04,0
+201611111113,+201664565811,1,65,22:22:33,0
+201611111113,+201645454532,1,140,19:40:31,0
+201611111113,http://www.linkedin.com,3,8388608,15:33:24,40
+201611111113,+201649154514,1,17,10:48:24,0
+201611111113,http://www.amazon.com,3,3145728,08:51:21,38
+201611111113,+201656789028,1,10,21:46:20,0
+201611111113,http://www.linkedin.com,3,9437184,11:02:12,37
+201611111113,+201622334408,2,1,23:01:33,0
+201611111113,http://www.linkedin.com,3,10485760,06:05:18,13
+201611111113,+201649195501,2,2,19:28:11,0
+201611111113,http://www.youtube.com,3,9437184,16:09:17,10
+201611111113,+201622334408,2,1,22:48:17,0
+201611111113,http://www.ebay.com,3,1048576,22:28:31,49
+201611111113,+201649154514,1,148,18:20:45,0
+201611111113,http://www.twitter.com,3,2097152,08:35:31,45
+201611111113,http://www.youtube.com,3,2097152,18:25:03,24
+201611111113,http://www.netflix.com,3,7340032,17:55:18,26
+201611111113,+201604919109,2,1,15:55:31,0
+201611111113,http://www.youtube.com,3,5242880,19:08:42,41
+201611111113,http://www.ebay.com,3,5242880,10:26:31,34
+201611111113,http://www.twitter.com,3,8388608,11:42:55,45
+201611111113,+201604919109,1,60,17:47:20,0
+201611111113,http://www.whatsapp.com,3,4194304,18:24:07,45
+201611111113,http://www.instagram.com,3,1048576,20:25:52,29
+201611111113,+3287590290,1,0,10:04:47,0
+201611111113,+201656789028,1,42,10:30:18,0
+201611111113,+201649195501,2,2,00:38:26,0
+201611111113,+201612789009,2,3,16:29:43,0
+201611111113,+5142974746,1,0,22:25:28,0
+201611111113,+201664565811,1,60,14:29:09,0
+201611111113,+201622334408,2,1,15:54:13,0
+201611111113,+7951281481,1,0,10:33:27,0
+201611111113,+201604912015,2,1,11:11:39,0
+201611111113,+4307778881,1,0,08:50:08,0
+201611111113,+201649191518,2,1,08:11:04,0
+201611111113,+201649154514,1,177,13:50:30,0
+201611111113,http://www.twitter.com,3,2097152,17:43:19,12
+201611111113,http://www.instagram.com,3,4194304,17:24:51,24
+201611111113,+201604912015,1,146,20:32:04,0
+201611111113,http://www.ebay.com,3,10485760,09:55:16,29
+201611111113,http://www.facebook.com,3,4194304,15:50:46,50
