+201664565811,+201604919109,2,3,22:46:05,0
+201664565811,+201611223320,1,179,15:14:58,0
+201664565811,+201622334408,1,81,20:28:10,0
+201664565811,+201645454532,1,93,21:28:18,0
+201664565811,+201620491910,1,28,21:06:21,0
+201664565811,+201620491910,1,149,17:29:03,0
+201664565811,+201645378903,2,1,13:42:27,0
+201664565811,+3884911913,1,50,04:34:17,0
+201664565811,+201611111113,2,2,14:36:11,0
+201664565811,+201604919109,1,48,09:16:51,0
+201664565811,+201611223320,1,12,12:23:59,0
+201664565811,+201695959930,1,156,14:37:03,0
+201664565811,+201695959930,2,3,21:15:31,0
+201664565811,+201645378903,2,1,21:05:52,0
+201664565811,+201687654325,2,2,08:54:33,0
+201664565811,+201667809035,1,86,20:16:19,0
+201664565811,+201604919109,2,3,11:42:43,0
+201664565811,+201612121212,1,171,22:23:49,0
+201664565811,+201622334408,1,63,15:30:08,0
+201664565811,+9182944670,1,0,19:10:46,0
+201664565811,+201656789028,1,81,14:44:48,0
+201664565811,+201645378903,1,122,03:54:59,0
+201664565811,+201620491910,2,3,15:56:57,0
+201664565811,+201645378903,2,1,22:47:10,0
+201664565811,+201695959930,1,71,22:37:47,0
+201664565811,+3372424323,1,0,08:53:12,0
+201664565811,+201695959930,2,2,09:38:04,0
+201664565811,+201620491910,1,82,14:26:48,0
+201664565811,+201645454532,2,2,13:58:08,0
+201664565811,+201667809035,2,2,10:55:57,0
+201664565811,+201649177767,1,60,18:35:24,0
+201664565811,+3648090703,1,0,11:06:21,0
+201664565811,+201649195501,1,170,16:27:28,0
+201664565811,+201649191518,2,1,15:50:26,0
+201664565811,+201611111113,1,79,15:24:09,0
+201664565811,+201645454532,1,33,19:59:26,0
+201664565811,+201649195501,1,43,14:29:39,0
+201664565811,+4478611271,1,0,12:19:26,0
+201664565811,+201687654325,2,3,12:26:22,0
+201664565811,+201604912015,1,125,19:50:25,0
+201664565811,+5913905316,1,0,21:51:40,0
+201664565811,+201656789028,1,67,10:07:22,0
+201664565811,+201695959930,1,68,18:05:27,0
+201664565811,+201649191518,1,133,20:42:33,0
+201664565811,+201656789028,1,56,10:10:14,0
+201664565811,+201645378903,1,82,12:16:50,0
+201664565811,+201649154514,1,10,16:35:30,0
+201664565811,+9779893127,1,0,10:20:59,0
+201664565811,+201611223320,2,3,08:44:33,0
+201664565811,+201611111113,1,130,15:35:20,0
+201664565811,+201611111113,1,90,10:21:23,0
+201664565811,+6371711034,1,0,12:25:45,0
+201664565811,+201654324321,1,113,09:12:33,0
+201664565811,+201611223320,2,2,08:14:14,0
+201664565811,+201645378903,1,65,18:35:56,0
+201664565811,+6726413628,1,0,18:01:27,0
+201664565811,+201622334408,2,1,13:36:54,0
+201664565811,+201620491910,2,2,18:08:16,0
+201664565811,+201611111113,2,2,21:40:26,0
+201664565811,+201612121212,2,1,21:16:32,0
+201664565811,+201622334408,2,1,19:23:00,0
+201664565811,+201620491910,2,1,09:45:44,0
+201664565811,+201695959930,2,3,09:58:56,0
+201664565811,+201604919109,1,103,18:07:43,0
+201664565811,+2008219682,1,0,17:40:39,0
+201664565811,+201649154514,2,3,16:20:50,0
+201664565811,+201667809035,1,97,19:35:42,0
+201664565811,+201645454532,1,40,12:29:59,0
+201664565811,+201611111113,2,1,15:36:55,0
+201664565811,+201649195501,1,73,09:13:51,0
+201664565811,+9276291014,1,0,12:41:43,0
+201664565811,+201612121212,2,1,09:16:55,0
+201664565811,+201604912015,2,2,20:06:50,0
+201664565811,+1565269467,1,0,23:27:53,0
+201664565811,+201656789028,1,141,08:16:10,0
+201664565811,+201645378903,1,35,01:11:34,0
+201664565811,+201612789009,1,55,16:46:21,0
+201664565811,+201611111113,2,2,22:37:49,0
+201664565811,+201695959930,2,2,08:34:43,0
+201664565811,+201695959930,2,2,20:58:20,0
+201664565811,+201612789009,2,2,20:42:53,0
+201664565811,+201645378903,1,73,01:19:23,0
+201664565811,+201622334408,1,17,16:33:49,0
+201664565811,+201620491910,1,26,22:32:14,0
+201664565811,+201667809035,2,2,02:47:36,0
+201664565811,+201695959930,1,180,22:42:47,0
+201664565811,+201649195501,2,1,10:47:54,0
+201664565811,+201612789009,2,3,16:42:35,0
+201664565811,+201649177767,2,2,22:09:40,0
+201664565811,+201620491910,2,3,17:59:32,0
+201664565811,+5468550482,1,0,05:42:15,0
+201664565811,+201649177767,2,3,08:49:03,0
+201664565811,+201695959930,2,3,11:57:21,0
+201664565811,+201687654325,1,168,18:23:30,0
+201664565811,+201611111113,2,1,10:12:19,0
+201664565811,+201611223320,1,48,13:45:03,0
+201664565811,+4337593772,1,0,19:08:33,0
+201664565811,+201620491910,1,103,11:47:48,0
+201664565811,+201645378903,1,137,17:43:25,0
+201664565811,+201611223320,1,112,06:35:44,0
+201664565811,+201667809035,2,1,22:24:13,0
+201664565811,+5471944539,1,0,22:36:43,0
+201664565811,+201604912015,1,79,10:13:40,0
