+201649177767,+201604919109,1,25,15:16:02,0
+201649177767,+201604919109,2,2,09:57:48,0
+201649177767,+201611223320,2,2,21:39:39,0
+201649177767,http://www.facebook.com,3,1048576,20:08:57,17
+201649177767,http://www.netflix.com,3,6291456,17:12:23,25
+201649177767,+201649191518,1,167,12:45:28,0
+201649177767,+201612789009,2,1,17:06:52,0
+201649177767,http://www.amazon.com,3,10485760,10:55:34,15
+201649177767,+201649195501,1,20,19:15:48,0
+201649177767,http://www.google.com,3,9437184,19:40:27,39
+201649177767,+201645454532,1,167,11:18:20,0
+201649177767,http://www.ebay.com,3,1048576,17:48:59,6
+201649177767,http://www.whatsapp.com,3,2097152,09:16:26,18
+201649177767,+201645378903,1,171,16:22:41,0
+201649177767,http://www.linkedin.com,3,2097152,20:58:30,40
+201649177767,http://www.instagram.com,3,2097152,15:16:32,24
+201649177767,http://www.instagram.com,3,1048576,14:40:55,39
+201649177767,+201667809035,2,1,08:33:53,0
+201649177767,http://www.twitter.com,3,10485760,07:11:16,30
+201649177767,+9511950692,1,0,14:57:17,0
+201649177767,+201649191518,1,28,06:11:05,0
+201649177767,+201687654325,2,2,22:24:29,0
+201649177767,+201667809035,2,1,14:57:41,0
+201649177767,http://www.youtube.com,3,3145728,15:02:46,33
+201649177767,+201604912015,2,2,08:34:41,0
+201649177767,+201645454532,2,1,18:59:09,0
+201649177767,http://www.instagram.com,3,4194304,08:21:59,20
+201649177767,http://www.instagram.com,3,3145728,13:53:11,31
+201649177767,+201611223320,2,2,13:28:34,0
+201649177767,+201667809035,2,2,07:51:52,0
+201649177767,http://www.netflix.com,3,1048576,12:29:18,17
+201649177767,http://www.google.com,3,2097152,08:10:31,39
+201649177767,+201649191518,2,3,03:19:55,0
+201649177767,+201611111113,1,170,11:15:45,0
+201649177767,+2177664819,1,0,17:30:35,0
+201649177767,+5889477107,1,0,18:51:40,0
+201649177767,+201645378903,1,42,15:23:05,0
+201649177767,http://www.twitter.com,3,6291456,15:00:23,33
+201649177767,+7151149496,1,0,08:22:59,0
+201649177767,+7149454563,1,0,17:38:31,0
+201649177767,+201667809035,1,138,10:26:46,0
+201649177767,http://www.linkedin.com,3,8388608,14:45:53,12
+201649177767,http://www.whatsapp.com,3,9437184,00:18:27,38
+201649177767,+201604919109,1,74,15:25:44,0
+201649177767,http://www.youtube.com,3,2097152,13:59:48,8
+201649177767,http://www.google.com,3,6291456,08:04:05,30
+201649177767,http://www.youtube.com,3,1048576,13:35:43,15
+201649177767,http://www.amazon.com,3,5242880,13:17:31,39
+201649177767,http://www.ebay.com,3,8388608,21:34:01,19
+201649177767,+2372003057,1,0,16:34:58,0
+201649177767,http://www.whatsapp.com,3,1048576,20:08:09,26
+201649177767,+201611223320,2,2,20:38:07,0
+201649177767,http://www.twitter.com,3,7340032,21:36:19,36
+201649177767,+201649154514,1,71,09:54:48,0
+201649177767,+201622334408,1,81,12:35:41,0
+201649177767,http://www.whatsapp.com,3,9437184,16:37:02,25
+201649177767,http://www.amazon.com,3,8388608,20:03:51,15
+201649177767,+9742618697,1,0,20:50:33,0
+201649177767,http://www.netflix.com,3,7340032,17:01:16,27
+201649177767,+201611223320,1,68,11:38:03,0
+201649177767,+201604912015,2,1,10:47:33,0
+201649177767,+201649195501,1,23,13:46:06,0
+201649177767,+201622334408,1,140,14:20:04,0
+201649177767,+201656789028,2,2,19:20:22,0
+201649177767,http://www.ebay.com,3,2097152,14:17:06,5
+201649177767,+201645378903,1,172,11:50:07,0
+201649177767,+201645454532,1,120,09:47:39,0
+201649177767,http://www.twitter.com,3,10485760,22:58:32,33
+201649177767,http://www.ebay.com,3,10485760,18:06:32,5
+201649177767,+201604912015,1,16,16:11:29,0
+201649177767,+201611223320,1,133,10:57:26,0
+201649177767,+201667809035,1,13,21:53:39,0
+201649177767,+201604912015,2,3,19:26:53,0
+201649177767,+201664565811,2,3,05:40:56,0
+201649177767,+6508880538,1,0,19:23:59,0
+201649177767,+201604919109,1,137,20:46:43,0
+201649177767,http://www.google.com,3,7340032,22:00:26,19
+201649177767,+201687654325,1,130,13:52:43,0
+201649177767,+201649195501,1,108,09:08:06,0
+201649177767,http://www.google.com,3,4194304,18:54:50,33
+201649177767,+201649154514,2,1,10:41:57,0
+201649177767,+201649195501,2,3,22:16:16,0
+201649177767,+201612789009,1,94,12:02:13,0
+201649177767,+201649191518,1,152,13:04:13,0
+201649177767,+201687654325,1,52,14:13:28,0
+201649177767,http://www.amazon.com,3,8388608,08:44:48,17
+201649177767,http://www.whatsapp.com,3,2097152,17:24:20,23
+201649177767,+6085792052,1,0,18:22:50,0
+201649177767,+7664217163,1,0,18:48:30,0
+201649177767,+7535035287,1,0,11:43:39,0
+201649177767,+201611111113,1,13,11:34:47,0
+201649177767,+201667809035,1,136,19:15:44,0
+201649177767,http://www.linkedin.com,3,7340032,15:30:38,47
+201649177767,+201604912015,2,1,06:54:29,0
+201649177767,http://www.facebook.com,3,7340032,11:38:40,32
+201649177767,+201649195501,2,1,19:54:42,0
+201649177767,+201649195501,1,96,15:01:26,0
+201649177767,+201604919109,2,3,10:49:49,0
+201649177767,+8853367376,1,0,11:06:12,0
+201649177767,+201611223320,1,109,11:19:33,0
+201649177767,http://www.linkedin.com,3,3145728,16:37:50,18
+201649177767,http://www.youtube.com,3,5242880,08:56:04,6
+201649177767,+201604912015,1,57,22:47:15,0
+201649177767,http://www.youtube.com,3,4194304,09:50:02,20
+201649177767,+201611111113,1,53,04:43:33,0
+201649177767,+201649191518,2,1,18:55:04,0
+201649177767,+201604919109,1,130,16:11:13,0
+201649177767,+201611111113,2,3,12:49:10,0
+201649177767,http://www.linkedin.com,3,8388608,08:08:47,7
+201649177767,http://www.netflix.com,3,2097152,13:34:03,42
+201649177767,http://www.linkedin.com,3,10485760,20:54:10,45
+201649177767,+201656789028,2,2,11:43:12,0
+201649177767,+201664565811,1,145,10:57:00,0
+201649177767,+201664565811,1,44,20:46:22,0
+201649177767,+201611223320,2,2,14:34:13,0
+201649177767,http://www.google.com,3,2097152,05:20:13,7
+201649177767,+201611111113,1,167,12:59:03,0
+201649177767,+201611111113,1,84,13:55:44,0
+201649177767,+201664565811,1,38,11:17:27,0
+201649177767,+9743625635,1,0,11:04:51,0
