+201649154514,+201695959930,2,1,17:30:58,0
+201649154514,+201612789009,1,98,16:33:02,0
+201649154514,+201645378903,2,1,14:11:25,0
+201649154514,+201654324321,2,3,16:28:47,0
+201649154514,+6531232877,1,50,16:38:47,0
+201649154514,+201695959930,1,91,17:27:44,0
+201649154514,+6866702243,1,0,08:25:46,0
+201649154514,+201649191518,2,3,22:16:21,0
+201649154514,+201604919109,2,2,12:09:30,0
+201649154514,+201695959930,2,3,13:49:38,0
+201649154514,+201645378903,2,1,13:01:42,0
+201649154514,+201654324321,2,1,09:27:19,0
+201649154514,+3595116865,1,0,17:53:07,0
+201649154514,+201612121212,1,152,16:57:21,0
+201649154514,+201612121212,2,2,09:09:24,0
+201649154514,+201695959930,1,145,20:12:44,0
+201649154514,+201645378903,2,3,17:21:00,0
+201649154514,+201649195501,1,20,13:16:35,0
+201649154514,+201612121212,1,24,22:08:17,0
+201649154514,+5259325822,1,0,17:57:30,0
+201649154514,+6765095777,1,0,18:47:11,0
+201649154514,+201611223320,2,3,19:02:25,0
+201649154514,+201620491910,2,2,10:41:35,0
+201649154514,+201654324321,1,37,13:34:37,0
+201649154514,+201604912015,1,170,14:37:38,0
+201649154514,+201687654325,2,1,17:08:05,0
+201649154514,+201612121212,2,1,13:07:23,0
+201649154514,+201667809035,1,108,12:05:45,0
+201649154514,+201645454532,1,53,14:00:47,0
+201649154514,+201612121212,2,2,18:13:08,0
+201649154514,+201649177767,1,69,10:49:25,0
+201649154514,+201664565811,2,1,14:56:18,0
+201649154514,+201604912015,1,135,18:26:17,0
+201649154514,+201611223320,1,18,04:42:30,0
+201649154514,+201695959930,2,2,15:48:06,0
+201649154514,+201612789009,1,101,22:30:38,0
+201649154514,+201622334408,2,2,11:16:03,0
+201649154514,+201656789028,2,1,16:03:19,0
+201649154514,+201612789009,2,2,10:05:04,0
+201649154514,+6028517332,1,0,11:19:16,0
+201649154514,+201622334408,1,125,20:18:24,0
+201649154514,+201649191518,2,3,15:49:19,0
+201649154514,+201611111113,2,1,15:25:09,0
+201649154514,+201611111113,1,13,10:10:27,0
+201649154514,+201622334408,2,1,22:46:39,0
+201649154514,+201620491910,1,70,10:19:20,0
+201649154514,+201611111113,2,2,20:41:42,0
+201649154514,+201620491910,2,2,22:42:58,0
+201649154514,+201656789028,2,1,10:30:01,0
+201649154514,+201649177767,1,75,18:06:01,0
+201649154514,+201645454532,2,3,21:57:30,0
+201649154514,+201695959930,1,107,15:11:05,0
+201649154514,+201649177767,2,2,09:07:36,0
+201649154514,+201649195501,2,3,10:36:06,0
+201649154514,+201649195501,2,3,22:54:20,0
+201649154514,+201649177767,1,90,12:19:00,0
+201649154514,+201622334408,1,120,18:40:33,0
+201649154514,+1695799791,1,0,20:13:32,0
+201649154514,+201622334408,2,3,17:47:28,0
+201649154514,+201649177767,1,153,11:04:01,0
+201649154514,+201622334408,1,150,08:31:24,0
+201649154514,+201649195501,1,179,17:24:39,0
+201649154514,+201612789009,2,3,19:30:17,0
+201649154514,+4402687653,1,0,18:34:48,0
+201649154514,+201687654325,2,3,18:11:49,0
+201649154514,+201667809035,2,3,19:37:29,0
+201649154514,+201654324321,1,41,13:06:55,0
+201649154514,+201649191518,2,2,20:06:22,0
+201649154514,+201645454532,1,145,12:46:04,0
