+201649195501,+201604912015,1,12,19:34:36,0
+201649195501,+201612789009,2,1,08:36:53,0
+201649195501,+201649177767,1,65,03:30:49,0
+201649195501,+6405568334,1,46,20:49:20,0
+201649195501,+201645454532,1,82,13:07:11,0
+201649195501,+201649191518,1,43,12:24:10,0
+201649195501,+201622334408,1,167,15:04:59,0
+201649195501,+201611111113,1,17,08:48:33,0
+201649195501,+201687654325,1,55,18:51:39,0
+201649195501,+201604919109,1,79,19:18:16,0
+201649195501,+201611111113,2,3,10:55:43,0
+201649195501,+201604919109,1,128,18:34:57,0
+201649195501,+201645454532,2,2,13:43:56,0
+201649195501,+201649154514,1,69,20:58:50,0
+201649195501,+8438769826,1,4,20:12:19,0
+201649195501,+201612789009,1,80,13:22:19,0
+201649195501,+201645454532,1,108,14:01:37,0
+201649195501,+201656789028,2,1,19:06:42,0
+201649195501,+201649177767,1,154,10:50:37,0
+201649195501,+201612789009,2,3,04:34:45,0
+201649195501,+201649177767,1,87,09:24:43,0
+201649195501,+201612789009,2,1,13:45:57,0
+201649195501,+201612789009,1,170,00:34:55,0
+201649195501,+201612789009,2,2,22:48:07,0
+201649195501,+201649191518,2,1,21:01:04,0
+201649195501,+201656789028,2,1,16:24:06,0
+201649195501,+201611111113,1,88,18:04:42,0
+201649195501,+201645378903,2,3,09:55:13,0
+201649195501,+201645378903,1,20,13:34:31,0
+201649195501,+201664565811,2,1,02:20:21,0
+201649195501,+201649154514,1,119,15:24:06,0
+201649195501,+201604912015,1,79,10:04:48,0
+201649195501,+201664565811,2,1,08:28:54,0
+201649195501,+201604919109,1,54,01:41:07,0
+201649195501,+201604912015,2,3,19:17:50,0
+201649195501,+201664565811,2,2,20:19:39,0
+201649195501,+201645454532,1,170,15:40:36,0
+201649195501,+201649177767,2,2,04:19:52,0
+201649195501,+201649154514,2,2,19:22:22,0
+201649195501,+201611111113,2,3,11:00:14,0
+201649195501,+201604912015,2,1,16:38:42,0
+201649195501,+1746500995,1,0,20:06:58,0
+201649195501,+201656789028,1,104,16:11:45,0
+201649195501,+201664565811,1,38,17:53:21,0
+201649195501,+201604919109,1,115,15:15:28,0
+201649195501,+201604919109,1,172,11:47:57,0
+201649195501,+201664565811,1,136,11:02:14,0
+201649195501,+201667809035,2,1,22:42:32,0
+201649195501,+201656789028,2,3,22:03:24,0
+201649195501,+201664565811,2,2,15:12:22,0
+201649195501,+201645378903,1,167,19:06:27,0
+201649195501,+201604919109,2,2,09:35:59,0
+201649195501,+201612789009,1,167,19:23:47,0
+201649195501,+201604912015,2,1,09:29:37,0
+201649195501,+201622334408,2,1,18:17:41,0
+201649195501,+201611111113,2,1,22:05:08,0
+201649195501,+201649191518,2,3,20:07:53,0
+201649195501,+201664565811,1,177,15:48:40,0
+201649195501,+201649154514,1,42,08:17:00,0
+201649195501,+201649154514,1,81,12:36:45,0
+201649195501,+201645378903,1,177,19:51:43,0
+201649195501,+201649177767,2,1,19:38:16,0
+201649195501,+201604912015,1,25,16:09:08,0
+201649195501,+201667809035,2,1,21:13:31,0
+201649195501,+201622334408,1,31,15:13:33,0
+201649195501,+201645454532,1,108,19:44:03,0
+201649195501,+201604919109,2,3,10:19:41,0
+201649195501,+201645454532,2,1,08:32:46,0
+201649195501,+201649154514,2,2,08:47:14,0
+201649195501,+201656789028,1,35,20:19:37,0
+201649195501,+201667809035,1,59,18:15:01,0
+201649195501,+201664565811,2,2,10:08:26,0
+201649195501,+201687654325,1,35,11:39:02,0
+201649195501,+201611223320,2,1,22:27:53,0
+201649195501,+5506909514,1,0,09:17:13,0
+201649195501,+201649191518,1,77,10:22:55,0
+201649195501,+201645378903,2,1,09:12:20,0
+201649195501,+201656789028,1,99,14:19:23,0
+201649195501,+201656789028,1,73,11:26:51,0
+201649195501,+201687654325,1,54,20:03:11,0
+201649195501,+5986404466,1,0,21:05:39,0
+201649195501,+201649177767,1,121,16:17:48,0
+201649195501,+201649154514,2,2,20:10:07,0
+201649195501,+201611223320,1,92,12:39:25,0
+201649195501,+201649191518,1,101,10:00:33,0
+201649195501,+201667809035,1,95,17:17:55,0
+201649195501,+201604912015,2,1,13:08:32,0
+201649195501,+201664565811,1,17,17:34:03,0
+201649195501,+201649154514,2,2,18:14:17,0
