+201604919109,http://www.youtube.com,3,10485760,21:37:00,27
+201604919109,+201645454532,1,131,18:39:10,0
+201604919109,http://www.ebay.com,3,6291456,16:26:09,9
+201604919109,+2519524923,1,0,13:47:49,0
+201604919109,+201645378903,2,1,14:45:50,0
+201604919109,+201649177767,1,153,02:39:13,0
+201604919109,+201611111113,2,2,20:20:04,0
+201604919109,+201649195501,1,10,19:49:46,0
+201604919109,+201649154514,2,3,09:11:01,0
+201604919109,+201667809035,1,108,16:21:55,0
+201604919109,+201667809035,1,43,05:27:40,0
+201604919109,+201649177767,1,59,21:18:54,0
+201604919109,http://www.facebook.com,3,2097152,17:56:21,23
+201604919109,+201611111113,1,40,16:55:02,0
+201604919109,http://www.twitter.com,3,1048576,13:47:08,14
+201604919109,http://www.netflix.com,3,6291456,21:22:10,17
+201604919109,+201656789028,1,84,16:00:00,0
+201604919109,+201611223320,1,43,09:32:29,0
+201604919109,+2282187315,1,0,18:41:24,0
+201604919109,+201612789009,2,3,21:09:06,0
+201604919109,http://www.twitter.com,3,1048576,09:46:46,24
+201604919109,+201649195501,1,35,19:08:41,0
+201604919109,+6021634025,1,0,17:06:20,0
+201604919109,http://www.instagram.com,3,6291456,19:55:24,10
+201604919109,+201645454532,1,47,21:10:32,0
+201604919109,http://www.linkedin.com,3,6291456,18:53:58,43
+201604919109,+201664565811,1,177,12:06:49,0
+201604919109,+201604912015,2,1,08:44:04,0
+201604919109,http://www.twitter.com,3,7340032,18:12:06,23
+201604919109,http://www.facebook.com,3,4194304,21:38:26,16
+201604919109,+201687654325,2,1,09:09:26,0
+201604919109,+201687654325,2,1,20:55:08,0
+201604919109,+201664565811,2,2,10:32:16,0
+201604919109,+201604912015,2,2,16:13:16,0
+201604919109,+201611111113,2,2,14:22:02,0
+201604919109,http://www.youtube.com,3,7340032,22:09:11,15
+201604919109,+6579903603,1,0,22:39:05,0
+201604919109,+201687654325,1,60,11:12:23,0
+201604919109,http://www.instagram.com,3,7340032,18:15:00,45
+201604919109,http://www.youtube.com,3,5242880,15:56:14,12
+201604919109,+4999002603,1,0,14:31:09,0
+201604919109,+201645378903,1,47,03:13:25,0
+201604919109,+201611111113,1,115,13:43:21,0
+201604919109,+201649177767,1,17,15:27:15,0
+201604919109,http://www.youtube.com,3,4194304,17:40:37,11
+201604919109,+3104534349,1,0,17:46:31,0
+201604919109,+201664565811,1,112,10:57:53,0
+201604919109,+201612789009,1,117,13:08:27,0
+201604919109,+201645454532,2,2,14:30:59,0
+201604919109,+201649191518,2,2,14:34:56,0
+201604919109,http://www.ebay.com,3,6291456,09:58:49,17
+201604919109,http://www.instagram.com,3,10485760,16:58:15,39
+201604919109,http://www.amazon.com,3,9437184,07:41:09,40
+201604919109,http://www.google.com,3,7340032,21:33:02,38
+201604919109,+201656789028,1,116,14:46:01,0
+201604919109,+201649177767,2,2,12:12:22,0
+201604919109,+201656789028,2,3,20:40:45,0
+201604919109,+201687654325,2,3,22:51:57,0
+201604919109,+201645378903,1,164,14:18:00,0
+201604919109,+201611111113,1,107,15:35:01,0
+201604919109,+201612789009,2,1,02:42:46,0
+201604919109,http://www.netflix.com,3,10485760,14:26:23,14
+201604919109,http://www.facebook.com,3,6291456,18:57:49,38
+201604919109,+201664565811,1,136,16:03:47,0
+201604919109,http://www.twitter.com,3,6291456,08:21:48,31
+201604919109,+3132213424,1,0,13:11:55,0
+201604919109,+201645378903,1,180,17:29:55,0
+201604919109,+201611111113,2,3,15:27:19,0
+201604919109,http://www.ebay.com,3,1048576,12:59:53,47
+201604919109,http://www.twitter.com,3,9437184,14:23:09,39
+201604919109,http://www.google.com,3,10485760,22:33:28,25
+201604919109,http://www.instagram.com,3,3145728,09:26:39,15
+201604919109,+201649195501,1,85,21:18:21,0
+201604919109,+201611223320,1,21,19:05:12,0
+201604919109,http://www.amazon.com,3,9437184,22:18:27,26
+201604919109,+201649191518,1,107,15:08:53,0
+201604919109,http://www.instagram.com,3,7340032,04:48:18,33
+201604919109,+8994831377,1,0,09:07:18,0
+201604919109,+201645454532,1,144,13:15:05,0
+201604919109,+201649177767,2,3,09:48:18,0
+201604919109,+201656789028,1,106,19:05:27,0
+201604919109,http://www.amazon.com,3,10485760,08:50:52,22
+201604919109,http://www.amazon.com,3,9437184,12:04:20,14
+201604919109,http://www.youtube.com,3,8388608,14:58:36,6
+201604919109,http://www.instagram.com,3,2097152,19:48:12,29
+201604919109,+201649154514,2,2,17:27:28,0
+201604919109,http://www.twitter.com,3,7340032,15:41:38,21
+201604919109,+201649154514,2,2,17:14:24,0
+201604919109,+201645454532,1,111,07:54:16,0
+201604919109,+201611111113,1,15,12:24:52,0
+201604919109,+201611111113,2,1,17:46:18,0
+201604919109,+201611223320,2,3,10:57:52,0
+201604919109,+201649191518,1,85,10:27:46,0
+201604919109,http://www.google.com,3,4194304,09:07:08,17
+201604919109,+201645378903,1,13,11:43:06,0
+201604919109,+201664565811,2,2,16:36:30,0
+201604919109,http://www.instagram.com,3,9437184,11:50:42,11
